Status,Stock Symbol,Stock Name,Market Cap,Sector,D/E,ICR,ROE,ROCE,P/E,EPS,EPS (Y-1),EPS (Y-2),Share Value,Share Value (Y-1),Share Value (Y-2),Profit,Profit (Y-1),Profit (Y-2),Revenue,Revenue (Y-1),Revenue (Y-2),Net NPA,Net NPA (Y-1),Net NPA (Y-2),Net NPA %,Net NPA % (Y-1),Net NPA % (Y-2),Assets,Assets (Y-1),Assets (Y-2),Promoter,Pledged,DII,FII
PROCESSED,IEX,Indian Energy Exchange,15511.04,Power,0.00,211.61,43.09,54.19,66.48,3.38,8.57,5.96,172.6,135.52,61.87,302,213,177,477,357,297,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1694,927,668,NOT_FOUND,NOT_FOUND,21.65,20.77
PROCESSED,INDHOTEL,Indian Hotels Company,39096.5,Hospitality,0.12,1.76,-0.42,3.44,-883.33,-0.27,-4.41,3.38,275.25,136.87,90.03,-34,-524,401,2152,1243,2877,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11131,9146,8906,38.19,NOT_FOUND,29.69,15.07
PROCESSED,IOC,Indian Oil Corporation,103579.28,Oil & Gas,0.84,9.85,18.42,17.65,3.01,26.34,23.78,1.43,73.35,70.47,58.37,24184,21836,1313,602488,382608,489215,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,388339,334054,311090,51.5,NOT_FOUND,11.61,8.19
PROCESSED,IOB,Indian Overseas Bank,33646.29,Banks,NOT_SET,NOT_SET,7.43,1.99,19.73,0.92,0.51,-7.99,17.8,20.0,10.5,1710,831,-8527,21632,22524,20765,3824,4577,6602,2.65,3.58,5.44,299377,274010,260726,96.38,0,1.33,0.07
PROCESSED,IRCTC,IRCTC - Indian Railway Catering & Tourism Corp,53732,Software & IT Services,0.01,86.18,35.22,44.07,93.34,8.30,11.87,33.04,671.65,533.92,276.71,663,189,528,1952,868,2353,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3837,3166,3249,67.4,0,5.32,5.87
PROCESSED,IRFC,Indian Railway Finance Corporation,27901.26,Finance,4.74,1.43,14.85,48.55,4.60,4.66,3.66,3.93,21.35,23.35,24.8,6089,4416,3692,20301,15770,13838,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,449980,378051,275934,86.36,0,3.26,1.02
PROCESSED,CROMPTON,Crompton Greaves Consumer Electrical,24861.77,Consumer Durables,0.63,23.81,24.16,30.60,39.58,9.45,9.64,7.89,392.3,449.95,252.45,593,604,494,5453,4825,4570,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5326,3563,2744,5.94,0,44.98,37.27
PROCESSED,INDIGOPNTS,Indigo Paints,7232.39,Chemicals,0.01,110.40,12.93,17.11,90.88,17.67,15.55,16.50,1520.4,2411.7,3117.15,84,70,47,916,726,626,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,919,811,421,54,0,3.4,9.08
PROCESSED,CUMMINSIND,Cummins India,34559.91,Automobile & Ancillaries,0.08,101.97,18.27,20.47,35.05,31.99,22.29,22.70,1246.75,1019.7,456.35,886,617,629,6427,4699,5489,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6805,5696,5954,51,NOT_FOUND,25.24,10.35
PROCESSED,ICIL,Indo Count Industries,2809.98,Textiles,0.76,12.72,21.56,28.49,9.28,17.13,13.18,3.74,142.35,252.35,67.3,338,260,73,2945,2552,2019,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3079,2246,1658,58.94,NOT_FOUND,0.09,9.28
PROCESSED,TRIVENI,Triveni Engineering and Industries,5439.49,Agri,0.84,13.34,21.53,26.63,19.68,15.81,11.14,13.01,225.0,180.65,74.9,382,273,327,4313,4698,4463,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4034,3457,3936,68.43,NOT_FOUND,4.85,5.62
PROCESSED,RITES,RITES,6619.12,Textiles,0.00,148.79,20.71,26.16,12.69,20.69,17.22,23.86,275.45,265.65,262.1,497,424,596,2661,1947,2665,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5597,5631,5747,72.2,0,17.26,1.48
PROCESSED,CYIENT,Cyient,9075.51,Software & IT Services,0.00,75.78,21.89,24.75,17.83,52.03,25.29,22.56,822.4,953.25,406.35,569,278,248,2025,1499,1649,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3186,3038,2672,23.4,1.3,23.88,32.68
PROCESSED,TRITURBINE,Triveni Turbine,6351.34,Capital Goods,0.00,217.26,32.35,19.37,26.19,7.72,2.74,3.40,196.45,135.05,65.4,249,88,110,837,716,831,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1219,891,786,67.78,NOT_FOUND,11.56,16.97
PROCESSED,TIINDIA,Tube Investments of India Ltd,43124.37,Automobile & Ancillaries,0.13,66.68,17.59,23.42,65.94,24.64,14.44,17.60,2234.25,1279.75,594.15,475,273,330,6432,4302,4340,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4367,3932,2772,46.45,0.11,14.7,25.9
PROCESSED,UCOBANK,UCO Bank,14048.25,Banks,NOT_SET,NOT_SET,4.45,1.83,14.81,0.80,0.17,-3.10,11.75,13.1,13.45,930,167,-2437,18082,18166,18005,3315,4389,5510,2.70,3.94,5.45,267784,253336,235908,95.39,0,1.32,0.01
PROCESSED,UFLEX,Uflex,4935.66,Containers & Packaging,0.64,4.38,8.28,11.00,19.76,30.79,31.91,19.84,683.5,507.05,337.35,222,230,143,5720,4655,4152,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5887,4919,4420,44.58,3.63,0.18,7.09
PROCESSED,UNOMINDA,UNO Minda,31786,Automobile & Ancillaries,0.13,15.08,7.38,11.24,66.88,6.97,4.45,4.08,555.55,365.6,141.68,196,118,107,5039,3755,3237,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4256,3802,2866,67.41,NOT_FOUND,13.79,9.06
PROCESSED,INDOCO,Indoco Remedies,3253.37,Healthcare,0.27,23.29,17.08,23.60,22.48,16.77,10.03,2.63,353.05,463.3,255.15,154,92,24,1542,1243,1108,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1487,1316,1272,58.69,NOT_FOUND,18.08,1.17
PROCESSED,RADICO,Radico Khaitan,12635.51,Alcohol,0.10,31.54,12.69,16.68,45.07,19.70,20.26,17.05,945.25,919.9,390.25,252,270,227,12481,2438,2436,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2741,2685,2460,40.27,NOT_FOUND,20.26,18.35
PROCESSED,DCMSHRIRAM,DCM Shriram,16186.03,Diversified,0.27,21.85,18.97,23.20,16.80,67.25,42.48,47.69,1037.95,1008.7,355.1,1048,662,743,9548,8301,7772,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9298,7768,8142,66.52,NOT_FOUND,8.8,3.05
PROCESSED,IGL,Indraprastha Gas,30086.03,Industrial Gases & Fuels,0.00,158.68,18.95,24.26,19.86,18.79,14.37,16.24,429.8,534.9,392.75,1314,1005,1136,7925,5091,6641,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10452,8587,7172,45,NOT_FOUND,21.79,20.34
PROCESSED,RVNL,Rail Vikas Nigam,6505.26,Infrastructure,1.18,3.53,19.30,16.05,6.28,5.21,4.51,3.79,31.2,28.85,23.1,1087,940,789,20190,15730,14796,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,19121,13549,11775,78.2,0,8.3,0.95
PROCESSED,DLF,DLF,94148.48,Real Estate,0.14,5.56,4.90,7.76,70.58,5.39,4.35,9.34,380.35,325.35,147.15,1335,1075,2264,4657,4429,4863,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,37315,40073,42163,74.95,0,4.56,14.93
PROCESSED,INDUSTOWER,INDUS TOWERS,53763.99,Telecom,0.25,9.58,28.71,25.59,9.40,23.63,15.47,9.44,199.5,214.7,199.85,6367,3338,1746,28166,14766,7204,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,47988,44946,20072,68.81,30.58,2.96,26.62
PROCESSED,RAILTEL,Railtel Corporation of India,3154.82,Telecom,0.00,137.55,13.74,17.15,12.96,6.49,4.37,4.31,98.3,128.2,121.35,208,140,138,1597,1365,1112,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2759,2616,2256,72.84,0,4.13,0.26
PROCESSED,INDUSINDBK,IndusInd Bank,84383.83,Banks,NOT_SET,NOT_SET,9.73,3.30,15.70,59.57,38.75,63.75,1088.6,1000.2,513.15,4611,2836,4418,38219,35558,35734,1529,1476,1886,0.64,0.69,0.91,401974,362972,307057,16.51,45.48,21.02,45.83
PROCESSED,INFIBEAM,Infibeam Avenues,4028.43,Retailing,0.00,77.16,2.53,3.03,74.42,0.26,0.37,0.58,15.05,20.53,18.13,69,49,39,1175,585,590,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3566,3273,2880,30.64,0,0.04,7.08
PROCESSED,UPL,UPL,59335.53,Chemicals,0.20,7.13,14.33,17.16,50.01,15.39,2.88,6.03,790.5,760.75,492.35,1176,220,461,17080,11458,10147,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,19633,15283,13828,28.96,NOT_FOUND,16.47,36.44
PROCESSED,NAUKRI,Info Edge India,57808.1,Miscellaneous,0.00,136.99,63.85,3.93,6.50,693.25,21.47,16.85,4481.8,5455.25,3271.85,8922,270,205,1732,1217,1360,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,16169,5305,3111,38.11,NOT_FOUND,16.37,32.72
PROCESSED,UTIAMC,UTI Asset Management Company,10412.69,Finance,0.00,62.31,13.27,16.77,30.19,32.94,27.74,24.38,820.15,1095.65,476.2,417,351,309,1060,942,861,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3453,3242,2930,NOT_FOUND,NOT_FOUND,83.13,6.31
PROCESSED,INFY,Infosys,675864.71,Software & IT Services,0.00,242.59,30.63,38.46,37.93,50.27,42.37,36.34,1606.25,1741.65,957.5,21235,18048,15543,107164,88379,81747,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,99387,93939,81041,13.11,NOT_FOUND,18.87,31.72
PROCESSED,ULTRACEMCO,UltraTech Cement,190807.27,Construction Materials,0.20,14.46,14.34,14.78,26.95,245.00,185.20,189.15,6609.85,7409.05,4035.6,7066,5342,5455,51275,43977,41375,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,80661,80416,71816,59.96,NOT_FOUND,18.21,13.12
PROCESSED,INOXLEISUR,INOX Leisure,6436.26,Media & Entertainment,0.12,0.92,-34.55,-1.53,-26.62,-19.90,-32.22,1.52,526.1,328.25,257.15,-239,-337,14,705,148,1914,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3979,3784,3815,44.04,0,27.06,16.19
PROCESSED,UNIONBANK,Union Bank of India,27988.29,Banks,NOT_SET,NOT_SET,7.94,1.89,5.01,7.73,4.54,-12.49,40.95,34.3,29.35,5232,2906,-2898,80468,80104,42491,24303,27280,17303,3.68,4.62,5.49,1187591,1071705,550683,83.49,0,6.9,1.13
PROCESSED,UBL,United Breweries,43571.32,Alcohol,0.00,49.02,9.28,12.79,107.86,13.81,4.27,16.16,1647.9,1407.05,972.4,365,112,427,5861,4290,6513,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5940,5844,5543,72.71,14.45,14.17,7.69
PROCESSED,DABUR,Dabur India,103637.22,FMCG,0.09,111.16,24.43,30.47,66.12,8.11,7.82,6.62,584.95,596.6,495.55,1432,1381,1170,8521,7461,6586,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8592,7504,6100,67.24,NOT_FOUND,4.04,20.23
PROCESSED,MCDOWELL-N,United Spirits,58621.58,Alcohol,0.00,23.92,15.70,25.70,83.89,10.59,4.27,9.70,806.75,660.2,585.2,769,310,704,9423,7937,9136,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8415,8141,8554,56.73,1.19,10.87,16.76
PROCESSED,DALBHARAT,Dalmia Bharat,29907.81,Construction Materials,0.00,58.75,2.28,2.83,153.39,9.75,1.33,7.00,1595.35,1862.25,763.85,183,25,135,349,189,294,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8114,7536,7713,55.9,NOT_FOUND,7.33,12.59
PROCESSED,RAIN,Rain Industries,6644.51,Chemicals,0.16,5.90,3.42,4.45,0.00,0.93,0.81,1.05,197.55,220.7,111.7,31,27,35,103,97,124,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1132,1200,1276,41.14,NOT_FOUND,1.63,15.7
PROCESSED,VGUARD,V-Guard Industries,10668.97,Capital Goods,0.01,45.86,16.17,20.24,40.95,5.27,4.64,4.33,247.15,240.0,162.15,226,198,185,3487,2720,2505,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2072,1859,1440,55.88,NOT_FOUND,18.09,12.39
PROCESSED,DEEPAKNTR,Deepak Nitrite,28882.59,Chemicals,0.01,447.59,21.55,27.55,62.94,35.65,26.01,39.89,2117.6,2130.6,606.2,486,354,544,2581,1822,2237,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2642,2170,2046,45.72,NOT_FOUND,10.71,9.07
PROCESSED,RAJESHEXPO,Rajesh Exports,18033,Diamond  &  Jewellery,0.13,--,0.44,0.60,921.47,0.75,3.36,13.65,610.75,610.65,462.4,22,98,403,6248,2061,46901,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9559,9283,18341,54.05,NOT_FOUND,11.39,17.7
PROCESSED,VMART,V-Mart Retail,5908.87,Retailing,0.00,2.83,1.37,5.14,672.25,5.90,-3.37,27.18,2989.05,3731.2,1789.1,11,-6,49,1680,1096,1666,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2099,1626,1223,46.14,NOT_FOUND,25.56,18.19
PROCESSED,DELHIVERY,Delhivery,40761.51,Logistics,0.05,-3.08,-14.02,-11.16,0.00,-14.50,,,562.45,536.35,536.35,-863,,NOT_SET,6080,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8130,,NOT_SET,NOT_FOUND,NOT_FOUND,6.83,8.02
PROCESSED,RALLIS,Rallis India,4377.49,Chemicals,0.03,62.98,9.68,12.75,28.17,8.45,11.76,9.54,225.1,288.65,293.25,164,228,185,2631,2469,2285,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2858,2587,2447,50.09,NOT_FOUND,15.56,6.02
PROCESSED,VIPIND,VIP Industries,8249.7,FMCG,0.15,7.32,12.61,16.49,165.33,4.51,-5.98,6.28,583.0,490.25,264.9,63,-84,88,1304,672,1738,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1032,1008,1151,50.79,NOT_FOUND,20.8,8.84
PROCESSED,RCF,Rashtriya Chemicals and Fertilisers,5158.28,Chemicals,0.77,8.78,17.74,16.75,7.23,12.38,6.76,3.77,93.5,74.1,48.75,683,373,208,12948,8413,9827,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10480,7626,10300,75,NOT_FOUND,0.3,2.95
PROCESSED,DELTACORP,Delta Corp,5298.08,Miscellaneous,0.00,75.63,3.65,5.75,113.81,2.90,3.24,3.67,198.1,180.95,114.95,77,86,99,376,228,492,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2234,2094,1974,33.31,0,13.61,7.69
PROCESSED,INTELLECT,Intellect Design Arena,8566.88,Software & IT Services,0.00,113.52,13.88,18.32,62.26,15.19,15.63,-2.37,634.2,672.95,190.2,202,207,-31,1291,1018,764,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2161,1737,1522,30.76,0,2.5,24.6
PROCESSED,VAIBHAVGBL,Vaibhav Global,5164.22,Diamond  &  Jewellery,0.16,47.09,22.09,19.66,47.40,7.89,14.45,39.26,313.85,773.45,351.0,128,46,127,590,461,542,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,752,640,650,57.96,NOT_FOUND,18.38,10.71
PROCESSED,DEVYANI,Devyani International,25540.41,FMCG,0.07,3.82,17.17,11.87,135.85,1.29,,,212.0,125.65,123.5,153,,NOT_SET,1869,,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2167,,NOT_SET,62.8,0,6.26,6.87
PROCESSED,VAKRANGEE,Vakrangee,3051.36,Software & IT Services,0.00,--,3.67,4.78,36.91,0.94,0.48,0.61,28.8,37.3,30.0,99,51,64,694,295,699,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2876,2832,2788,42.6,NOT_FOUND,6.37,8.25
PROCESSED,VTL,Vardhman Textiles,9139.38,Textiles,0.26,26.60,22.24,26.18,7.55,57.77,60.91,94.86,316.15,365.18,138.76,1677,350,545,9771,5977,6497,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10576,8938,8726,62.91,NOT_FOUND,16.56,7.51
PROCESSED,VARROC,Varroc Engineering,5274.95,Automobile & Ancillaries,0.60,3.36,1.33,5.97,203.38,1.70,6.82,7.70,345.25,296.0,221.25,25,92,103,3356,2673,2571,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4207,3327,2464,75,NOT_FOUND,15.06,3.28
PROCESSED,VBL,Varun Beverages,67325.82,FMCG,0.52,7.97,11.12,12.64,0.00,11.30,7.84,16.10,1036.5,525.53,346.84,489,226,448,6653,4948,5713,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9065,8296,8373,63.9,0.04,5.31,23.93
PROCESSED,VEDL,Vedanta,98989.01,Metals & Mining,0.47,8.27,22.20,21.90,8.70,46.36,28.23,-18.10,266.3,303.15,127.95,17245,10503,-6732,71624,48388,38728,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,148959,137731,139450,69.69,99.99,11.56,8.68
PROCESSED,VENKEYS,Venkys,2991.38,Agri,0.15,15.96,13.19,18.70,18.32,116.97,190.06,-19.28,2123.45,2625.15,1387.4,164,267,-27,4436,3152,3296,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1946,1789,1597,56.11,NOT_FOUND,0.16,0.86
PROCESSED,RATNAMANI,Ratnamani Metals and Tubes,12094.02,Metals & Mining,0.07,24.92,14.34,18.87,25.06,68.99,59.04,65.81,1725.45,1407.9,749.63,322,275,307,3176,2341,2644,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2961,2615,2543,60.16,NOT_FOUND,16.36,12.28
PROCESSED,INDIGO,Interglobe Aviation,78998.41,Aviation,-0.65,0.53,0.00,-16.24,-12.57,-160.25,-151.49,-6.45,2050.55,1705.55,1147.6,-6171,-5829,-248,26655,15676,37292,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,45860,42974,42048,74.77,NOT_FOUND,6.38,16.72
PROCESSED,DHANI,Dhani Services,2988.74,Finance,0.09,0.61,-0.42,0.47,-141.70,-0.44,-0.31,4.18,49.0,202.65,169.5,-24,-16,246,46,35,310,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6336,5466,5090,33,0,1.43,20.52
PROCESSED,IPCALAB,Ipca Laboratories,23336.98,Healthcare,0.14,180.26,15.76,17.87,31.04,34.33,90.08,51.64,919.85,1232.2,1000.83,870,1140,652,5455,5201,4432,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7466,6010,5184,46.29,0,33.74,10.61
PROCESSED,JBCHEPHARM,JB Chemicals and Pharmaceuticals,13963.72,Healthcare,0.01,110.64,17.16,21.73,33.72,46.71,57.85,33.70,1806.85,1693.7,776.95,361,447,268,2228,2003,1690,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2538,2200,1811,54,NOT_FOUND,17.8,8.85
PROCESSED,JKCEMENT,J. K. Cement,20857.41,Construction Materials,0.76,6.52,14.83,16.75,29.79,81.62,78.02,51.82,2699.35,3191.85,1499.95,630,602,400,7821,6441,5549,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,10342,9168,7855,45.84,NOT_FOUND,21.09,16.06
PROCESSED,JKLAKSHMI,JK Lakshmi Cement,5644.63,Construction Materials,0.39,9.02,17.38,18.36,13.11,36.22,30.92,19.99,479.7,701.75,269.75,426,363,235,5108,4459,4093,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4839,4661,4549,46.31,NOT_FOUND,25.21,12.14
PROCESSED,VIJAYA,Vijaya Diagnostic Centre,3652.69,Healthcare,0.00,13.09,23.00,24.80,41.33,10.60,182.75,135.13,357.95,620.1,620.1,108,82,61,463,378,340,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,710,532,475,55.04,0,12.81,27.99
PROCESSED,VINATIORGA,Vinati Organics,22762.63,Chemicals,0.01,1913.61,18.96,23.38,57.91,33.73,26.20,32.48,2214.65,1892.75,998.5,346,269,333,1676,980,1073,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2089,1733,1442,74.06,NOT_FOUND,8.12,4.66
PROCESSED,IDEA,Vodafone Idea Limited,28906.96,Telecom,-3.11,0.74,0.00,-5.50,-0.98,-9.82,-16.11,-26.97,9.0,5.75,8.95,-28237,-46293,-73131,38318,41931,45801,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,193931,203131,228886,74.99,0,1.56,3.48
PROCESSED,VOLTAS,Voltas,34003.37,Consumer Durables,0.02,55.73,10.47,13.65,70.64,17.63,17.24,17.22,1027.65,989.35,629.1,583,570,595,7266,6597,7456,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9216,7976,7635,30.3,NOT_FOUND,29.66,24.67
PROCESSED,WELCORP,Welspun Corp,5930.08,Metals & Mining,0.31,10.24,15.90,16.79,9.00,18.61,39.02,10.18,227.25,119.4,109.35,485,1025,306,5770,6150,4655,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6433,5171,4869,50.01,NOT_FOUND,10.57,8.95
PROCESSED,WELSPUNIND,Welspun India,7785.9,Textiles,0.38,12.01,11.28,16.57,23.00,3.95,5.24,4.73,78.8,124.95,47.3,392,526,474,6789,6039,5366,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6190,6097,6221,70.36,NOT_FOUND,5.35,7.07
PROCESSED,WESTLIFE,Westlife Development,9695.33,Hospitality,0.00,--,-0.08,-0.08,-15978.33,-0.03,-0.03,-0.02,621.75,540.35,365.9,0,0,0,0,0,0,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,488,486,483,56.98,NOT_FOUND,23.34,9.47
PROCESSED,WHIRLPOOL,Whirlpool of India.,23036.12,Consumer Durables,0.00,31.03,7.48,9.62,89.57,17.56,26.27,37.54,1815.7,2004.25,1991.0,222,333,476,6055,5989,6121,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5022,5013,4343,75,NOT_FOUND,12.53,2.76
PROCESSED,WIPRO,Wipro,242960.01,Software & IT Services,0.14,46.59,22.32,27.32,26.66,22.20,17.81,14.88,443.05,634.9,281.95,12135,10060,8680,64280,52682,52883,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,80382,65736,65306,73,NOT_FOUND,3.46,6.95
PROCESSED,WOCKPHARMA,Wockhardt,3363.8,Healthcare,0.72,0.95,-6.32,3.23,-22.69,-11.62,53.57,-20.88,233.5,450.36,295.26,-140,1078,-325,1410,1027,933,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5798,4894,4759,65.75,47.84,0.11,2.81
PROCESSED,YESBANK,Yes Bank,41465.99,Banks,NOT_SET,NOT_SET,3.15,0.96,28.60,0.43,-1.63,-56.07,16.55,11.25,14.35,1066,-3462,-16418,22285,23382,37923,1720,9813,8623,4.53,5.88,5.03,318220,273542,257826,NOT_FOUND,NOT_FOUND,43.92,11.37
PROCESSED,ZFCVINDIA,ZF Commercial Vehicle Control Systems India,18702.7,Automobile & Ancillaries,0.00,152.53,6.72,9.24,101.89,74.90,54.73,83.73,9860.35,7188.05,7012.15,142,103,158,2580,1902,1993,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2636,2496,2180,75,NOT_FOUND,16.23,0.94
PROCESSED,ZEEL,Zee Entertainment Enterprises,24233.9,Media & Entertainment,0.00,51.11,13.59,19.56,20.69,13.94,11.67,7.83,252.3,178.75,170.1,1338,1121,751,7630,6927,7524,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,12058,11282,10695,3.99,5.38,30.68,39.18
PROCESSED,ZENSARTECH,Zensar Technologies,5470.98,Software & IT Services,0.00,18.46,15.41,20.44,25.84,14.20,12.85,10.26,241.7,456.7,172.8,320,289,231,1762,1435,1461,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2558,2297,2078,49.16,NOT_FOUND,13.9,15.95
PROCESSED,ZOMATO,Zomato,55780.5,Software & IT Services,0.00,-205.44,-6.54,-7.50,-54.14,-1.52,-1.65,-5.61,65.25,132.5,126.0,-1098,-886,-2451,4108,1845,2485,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,17500,8748,2985,NOT_FOUND,NOT_FOUND,2.62,9.98
PROCESSED,ZYDUSLIFE,Zydus Lifesciences,40934.35,Healthcare,0.20,15.54,6.47,11.80,41.59,8.38,14.42,13.80,399.85,530.15,397.5,857,1476,1353,8160,7869,7196,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,17740,18463,16551,74.88,NOT_FOUND,12.03,2.86
PROCESSED,ZYDUSWELL,Zydus Wellness,10504.71,FMCG,0.01,4.99,0.31,0.18,750.58,2.00,-29.99,-7.06,1650.85,2209.85,1635.75,12,-182,-40,231,180,262,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4090,4116,4802,65.14,0,25.11,2.38
PROCESSED,ECLERX,eClerx Services,7560.71,Software & IT Services,0.00,33.18,30.21,38.07,22.52,105.27,67.29,33.05,2219.55,2318.6,695.3,354,238,123,1571,1236,1174,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1545,1596,1516,53.38,NOT_FOUND,19.92,13.25
